3,10,0.25,293
3,11,0.25,185
3,12,0.25,246
3,13,0.25,186
3,14,0.25,205
3,15,0.25,276
3,16,0.25,251
3,17,0.25,427
3,18,0.25,375
3,19,0.25,354
3,20,0.25,314
3,21,0.25,442
3,22,0.25,442
3,23,0.25,368
3,24,0.25,504
3,25,0.25,565
3,26,0.25,665
3,27,0.25,823
3,28,0.25,1067
3,29,0.25,818
3,30,0.25,736
3,31,0.25,851
3,32,0.25,881
3,33,0.25,1559
3,34,0.25,884
3,35,0.25,1107
3,36,0.25,1239
3,37,0.25,1115
3,38,0.25,1996
3,39,0.25,1806
3,40,0.25,1324
3,41,0.25,1214
3,42,0.25,2601
3,43,0.25,1547
3,44,0.25,1372
3,45,0.25,1396
3,46,0.25,1758
3,47,0.25,1744
3,48,0.25,2223
3,49,0.25,1718
3,50,0.25,2706
3,51,0.25,1914
3,52,0.25,1206
3,53,0.25,4488
3,54,0.25,2962
3,55,0.25,3744
3,56,0.25,3180
3,57,0.25,2619
3,58,0.25,2783
3,59,0.25,2306
3,60,0.25,3246
3,61,0.25,5796
3,62,0.25,4173
3,63,0.25,3267
3,64,0.25,4093
3,65,0.25,5668
3,66,0.25,2509
3,67,0.25,3482
3,68,0.25,6466
3,69,0.25,4553
3,70,0.25,5378
3,71,0.25,3813
3,72,0.25,4712
3,73,0.25,4507
3,74,0.25,8879
3,75,0.25,8627
3,76,0.25,4748
3,77,0.25,5894
3,78,0.25,7084
3,79,0.25,7622
3,80,0.25,7987
3,81,0.25,9296
3,82,0.25,8764
3,83,0.25,10979
3,84,0.25,13394
3,85,0.25,12537
3,86,0.25,13303
3,87,0.25,18681
3,88,0.25,14205
3,89,0.25,13709
3,90,0.25,7242
3,91,0.25,21804
3,92,0.25,15350
3,93,0.25,16380
3,94,0.25,20622
3,95,0.25,17717
3,96,0.25,24569
3,97,0.25,23428
3,98,0.25,27372
3,99,0.25,16193
3,100,0.25,24651
